"True"	"Mean"	"Q2.5"	"Q50"	"Q97.5"	"Coverage"	"CILength"	"Rel_Bias"	"Bias"	"Bias_sq"
-0.382924922548026	-0.403326608537409	-0.475614746004619	-0.402247176770264	-0.337747736985896	1	0.137867009018723	0.0532785535441985	-0.0204016859893831	0.00041622879120939
-0.382924922548026	-0.432802704863872	-0.50949776946697	-0.431366820632214	-0.36392020469408	1	0.14557756477289	0.130254729788684	-0.0498777823158459	0.00248779316874691
-0.382924922548026	-0.354809661842813	-0.413393627791686	-0.354083905600025	-0.301365418411647	1	0.11202820938004	-0.0734223839966621	0.0281152607052133	0.000790467884522108
-0.382924922548026	-0.375705028707759	-0.442688757293102	-0.374782865549469	-0.314150650874041	1	0.128538106419061	-0.0188545937209455	0.00721989384026755	5.21268670647334e-05
-0.382924922548026	-0.363113071404649	-0.427543196616876	-0.362161615652503	-0.30454471309064	1	0.122998483526235	-0.0517382128369878	0.0198118511433769	0.000392509445727323
-0.382924922548026	-0.38070851420507	-0.438383396575712	-0.380216048367707	-0.325984159634788	1	0.112399236940924	-0.0057881015636375	0.002216408342956	4.91246594272496e-06
-0.382924922548026	-0.405091872801634	-0.486597879031445	-0.403455340996791	-0.331742056543293	1	0.154855822488151	0.0578885022842256	-0.0221669502536083	0.000491373683545946
-0.382924922548026	-0.360808792116626	-0.421959145007842	-0.360028174311544	-0.304244466127524	1	0.117714678880318	-0.0577557874380093	0.0221161304314	0.000489123225258696
-0.382924922548026	-0.361326897248036	-0.434650535866501	-0.360292996094338	-0.294569451192684	1	0.140081084673816	-0.0564027673003733	0.0215980252999898	0.000466474696858998
-0.382924922548026	-0.41381952969844	-0.47604603202978	-0.412890035607976	-0.355917702980817	1	0.120128329048962	0.0806805860136701	-0.030894607150414	0.00095447675097841
-0.382924922548026	-0.383949953813648	-0.451765363752055	-0.383089210844506	-0.322152488432551	1	0.129612875319503	0.00267684657034414	-0.00102503126562198	1.05068909550259e-06
-0.382924922548026	-0.420030182101933	-0.486058880413262	-0.418969017537653	-0.360453723763137	1	0.125605156650125	0.0968995679544814	-0.037105259553907	0.00137680028656281
-0.382924922548026	-0.397582681413431	-0.471817323318669	-0.396757653010766	-0.329704177255126	1	0.142113146063543	0.0382784143896162	-0.014657758865405	0.00021484989495636
-0.382924922548026	-0.426428793999756	-0.509003911429218	-0.424401010289117	-0.355054177708343	1	0.153949733720875	0.113609401974283	-0.0435038714517298	0.00189258683128864
-0.382924922548026	-0.420488717624277	-0.505991160942443	-0.419178634747828	-0.342502515818393	1	0.16348864512405	0.0980970233702667	-0.0375637950762513	0.0014110387005306
-0.382924922548026	-0.374467277260159	-0.440694364091927	-0.373322598217306	-0.314732376211604	1	0.125961987880324	-0.0220869543606339	0.00845764528786752	7.15317638153877e-05
-0.382924922548026	-0.414253373195147	-0.485438386672369	-0.413163881338669	-0.348848135980618	1	0.136590250691752	0.0818135587484311	-0.0313284506471214	0.000981471819949119
-0.382924922548026	-0.360729328266895	-0.421063385509869	-0.359820166334171	-0.305763773659606	1	0.115299611850263	-0.0579633055311177	0.0221955942811308	0.000492644405492567
-0.382924922548026	-0.3625799411166	-0.423844301869683	-0.361655142985019	-0.307658504890125	1	0.116185796979558	-0.053130470840205	0.0203449814314257	0.000413918269445055
-0.382924922548026	-0.415095344519915	-0.488410122169732	-0.413995296968763	-0.348476433821583	1	0.139933688348149	0.0840123483157572	-0.0321704219718891	0.00103493604984941
-0.382924922548026	-0.335596357372432	-0.401327139985951	-0.334570642006019	-0.275602849425066	1	0.125724290560885	-0.123597505382164	0.0473285651755942	0.00223999308158047
-0.382924922548026	-0.399181694328823	-0.464509737435082	-0.398299047375709	-0.338174852341576	1	0.126334885093507	0.0424542013944198	-0.0162567717807965	0.000264282628732901
-0.382924922548026	-0.385453078255676	-0.475630003186899	-0.382563574933808	-0.310179343605537	1	0.165450659581363	0.00660222293923136	-0.00252815570764997	6.39157128212312e-06
-0.382924922548026	-0.351540567806209	-0.417992857111252	-0.350821074468588	-0.290840142320686	1	0.127152714790566	-0.0819595510602489	0.0313843547418168	0.000984977722560197
-0.382924922548026	-0.382104086453241	-0.450288386591869	-0.381213178474972	-0.319187022131591	1	0.131101364460278	-0.00214359537980277	0.000820836094785282	6.73771894502353e-07
-0.382924922548026	-0.345508914882383	-0.405081180803525	-0.344768874338569	-0.29084743049066	1	0.114233750312865	-0.0977110798029887	0.0374160076656435	0.00139995762963549
-0.382924922548026	-0.487269944960085	-0.594195553135307	-0.484530438870408	-0.395804101707911	0	0.198391451427396	0.272494727472257	-0.104345022412059	0.0108878837021732
-0.382924922548026	-0.405552764513514	-0.468111880245119	-0.404624861950309	-0.347950476255444	1	0.120161403989675	0.05909211083708	-0.0226278419654882	0.00051201923201511
-0.382924922548026	-0.390796592593444	-0.468071987532896	-0.389270541292586	-0.323221451374524	1	0.144850536158372	0.0205566929230902	-0.00787167004541789	6.19631893039293e-05
-0.382924922548026	-0.3755382790146	-0.453976720256672	-0.373877916291547	-0.306107318110294	1	0.147869402146378	-0.019290056871395	0.00738664353342594	5.45625026899033e-05
-0.382924922548026	-0.375970748376313	-0.437455897266203	-0.374917026058366	-0.320371051068191	1	0.117084846198011	-0.0181606726599025	0.00695417417171323	4.83605384105235e-05
-0.382924922548026	-0.339293967849157	-0.402314972007748	-0.33850586328869	-0.280733926678088	1	0.12158104532966	-0.113941277074744	0.0436309546988694	0.00190366020793479
-0.382924922548026	-0.378760567536957	-0.439990008649204	-0.377862572322881	-0.322302711249953	1	0.117687297399251	-0.0108751213772118	0.00416435501106921	1.73418526582172e-05
-0.382924922548026	-0.375793579171404	-0.449542728411569	-0.374642497842713	-0.308770609847755	1	0.140772118563814	-0.0186233461357616	0.00713134337662158	5.08560583552845e-05
-0.382924922548026	-0.398492445593775	-0.479890210770155	-0.39711531681864	-0.325612884457579	1	0.154277326312575	0.0406542435059094	-0.0155675230457489	0.000242347773779924
-0.382924922548026	-0.382470549379798	-0.460641821555583	-0.381405981217263	-0.310818880069925	1	0.149822941485657	-0.00118658551969982	0.000454373168227662	2.06454976005243e-07
-0.382924922548026	-0.454556566999937	-0.519546265352491	-0.453720219479396	-0.394070477479156	0	0.125475787873334	0.187064461553628	-0.0716316444519113	0.00513109248688504
-0.382924922548026	-0.395312032821348	-0.465340582335102	-0.394222492560878	-0.331196130291842	1	0.13414445204326	0.0323486656102111	-0.0123871102733221	0.000153440500923441
-0.382924922548026	-0.380236556888001	-0.443620808954395	-0.379123485722244	-0.321980846661651	1	0.121639962292743	-0.00702060770068605	0.00268836566002528	7.22730992200317e-06
-0.382924922548026	-0.370334829766246	-0.432799061799079	-0.369597884910439	-0.31285997573501	1	0.119939086064069	-0.0328787499596634	0.01259009278178	0.00015851043625383
-0.382924922548026	-0.353155247939391	-0.41804096415174	-0.352212878715211	-0.293929854536034	1	0.124111109615706	-0.0777428494613095	0.0297696746086348	0.000886233526303994
-0.382924922548026	-0.370209377706735	-0.4456706016867	-0.368766556582712	-0.302860315183645	1	0.142810286503055	-0.0332063652495648	0.0127155448412911	0.000161685080610884
-0.382924922548026	-0.393590660037089	-0.459302828373148	-0.392558141177098	-0.333374222148197	1	0.125928606224951	0.0278533385032541	-0.0106657374890625	0.000113757956185594
-0.382924922548026	-0.33531564696426	-0.393120812301012	-0.334356760400546	-0.282931110800977	1	0.110189701500035	-0.124330574429496	0.0476092755837663	0.002266643121611
-0.382924922548026	-0.337381099971622	-0.404203876312108	-0.336165695836267	-0.276736353075601	1	0.127467523236507	-0.118936689399453	0.0455438225764042	0.00207423977487098
-0.382924922548026	-0.458746587725239	-0.544536893181562	-0.456959308148537	-0.38187914800076	1	0.162657745180802	0.198006608378183	-0.0758216651772129	0.00574892491024538
-0.382924922548026	-0.375004299721742	-0.446253125720468	-0.373680393846307	-0.312238462834927	1	0.134014662885541	-0.0206845320319689	0.00792062282628386	6.2736265956249e-05
-0.382924922548026	-0.428379649734638	-0.506580475160369	-0.427027371754664	-0.357335754502504	1	0.149244720657866	0.118704018751643	-0.0454547271866124	0.00206613222360936
-0.382924922548026	-0.369134929195465	-0.437738714771611	-0.367946179827231	-0.307750868921506	1	0.129987845850105	-0.0360122638683343	0.013789993352561	0.000190163916663676
-0.382924922548026	-0.462558244427374	-0.542108992909257	-0.461240349310568	-0.389991434911926	0	0.152117557997332	0.207960665891001	-0.0796333218793475	0.00634146595353976
-0.382924922548026	-0.418500588848955	-0.490716493174509	-0.417348295824182	-0.352399821416992	1	0.138316671757516	0.0929050688688656	-0.0355756663009294	0.00126562803275508
-0.382924922548026	-0.39871992435246	-0.478813493812618	-0.397380722648733	-0.326103436777327	1	0.152710057035291	0.0412482992732146	-0.0157950018044335	0.000249482082002057
-0.382924922548026	-0.338067830133561	-0.410755749502468	-0.336150929255708	-0.276429829719343	1	0.134325919783124	-0.117143308709135	0.0448570924144651	0.00201215873987986
-0.382924922548026	-0.380824504893235	-0.447755693748869	-0.379529993247837	-0.320669974106406	1	0.127085719642463	-0.00548519443658619	0.00210041765479063	4.41175432455618e-06
-0.382924922548026	-0.443994100766949	-0.514998101515779	-0.442707694156755	-0.380131472744936	1	0.134866628770843	0.159480813660707	-0.0610691782189225	0.00372944452833452
-0.382924922548026	-0.39215346458939	-0.453000965671335	-0.391392808727842	-0.336158350635652	1	0.116842615035683	0.0241001342507458	-0.00922854204136386	8.51659882092203e-05
-0.382924922548026	-0.415625417205906	-0.503432739252275	-0.414180664258024	-0.335245097462261	1	0.168187641790014	0.0853966214585543	-0.03270049465788	0.00106932235087004
-0.382924922548026	-0.39363396597606	-0.482831397154225	-0.391597252570679	-0.315094437571257	1	0.167736959582968	0.0279664310089161	-0.0107090434280339	0.000114683611143516
-0.382924922548026	-0.4185084375136	-0.48738676406774	-0.41752643252013	-0.355743353349379	1	0.131643410718361	0.0929255654836898	-0.0355835149655734	0.00126618653730519
-0.382924922548026	-0.386237755191595	-0.462291595116861	-0.38483600938834	-0.318031243244289	1	0.144260351872572	0.00865138947218411	-0.00331283264356891	1.09748601242958e-05
-0.382924922548026	-0.403767586723405	-0.469968072539884	-0.402802995896681	-0.342575195729746	1	0.127392876810138	0.0544301583628698	-0.0208426641753787	0.000434416649927616
-0.382924922548026	-0.368653529482189	-0.45237641583817	-0.366973579595869	-0.294155196522434	1	0.158221219315736	-0.0372694286150762	0.0142713930658372	0.000203672660039627
-0.382924922548026	-0.41572987713274	-0.475784931322898	-0.414994972566869	-0.360063227250333	1	0.115721704072565	0.0856694162563924	-0.0328049545847137	0.00107616504530513
-0.382924922548026	-0.35620780694111	-0.420581284963802	-0.355267806909097	-0.297909410528581	1	0.122671874435221	-0.0697711588713987	0.0267171156069164	0.000713804266353334
-0.382924922548026	-0.461589862402194	-0.534720788579611	-0.460817633715077	-0.39367692040885	0	0.141043868170761	0.205431757564179	-0.0786649398541681	0.00618817276225989
-0.382924922548026	-0.393373505119921	-0.463624583834441	-0.392319360603511	-0.328617665965553	1	0.135006917868889	0.0272862432206515	-0.0104485825718946	0.000109172877761699
-0.382924922548026	-0.449185339582457	-0.519595455657758	-0.448089033876166	-0.385796377394586	0	0.133799078263172	0.173037619472575	-0.0662604170344306	0.00439044286557666
-0.382924922548026	-0.388912798553187	-0.455989824371211	-0.38782969659927	-0.327775662024269	1	0.128214162346942	0.0156372062839816	-0.00598787600516115	3.58546590531847e-05
-0.382924922548026	-0.325721528631902	-0.382538915932752	-0.32506319813031	-0.272735888080065	0	0.109803027852687	-0.149385403111101	0.0572033939161241	0.00327222827552326
-0.382924922548026	-0.393954565746058	-0.460422945657405	-0.393052896130711	-0.332780752127239	1	0.127642193530166	0.0288036702459578	-0.0110296431980323	0.0001216530290759
-0.382924922548026	-0.420751869513634	-0.500752393143121	-0.419414041772203	-0.347861153495197	1	0.152891239647924	0.0987842387325002	-0.0378269469656083	0.00143087791673895
-0.382924922548026	-0.38240040370984	-0.463977682596226	-0.380531520196116	-0.311527691971261	1	0.152449990624964	-0.00136976939159628	0.000524518838185661	2.75120011611636e-07
-0.382924922548026	-0.357772030322603	-0.421570347301697	-0.357043236874346	-0.298307016958435	1	0.123263330343263	-0.0656862239680107	0.0251528922254228	0.000632667987303733
-0.382924922548026	-0.445711913657071	-0.535668884218594	-0.444138638329704	-0.364730244086994	1	0.1709386401316	0.163966844182544	-0.0627869911090448	0.00394220625252727
-0.382924922548026	-0.386320547367364	-0.458381434641502	-0.385310888792578	-0.319921859891426	1	0.138459574750076	0.00886759941542265	-0.00339562481933764	1.15302679137018e-05
-0.382924922548026	-0.40309625182439	-0.486051940424522	-0.401325256602523	-0.329664605310029	1	0.156387335114493	0.0526769820625465	-0.0201713292763644	0.000406882524775515
-0.382924922548026	-0.382418295043846	-0.46125275968292	-0.381125395518376	-0.312164585498109	1	0.149088174184811	-0.00132304656695777	0.000506627504179735	2.56671427991388e-07
-0.382924922548026	-0.404584874948149	-0.475992221476569	-0.403299458874582	-0.339917859585743	1	0.136074361890826	0.0565644885582133	-0.0216599524001225	0.000469153537975574
-0.382924922548026	-0.416089973792425	-0.482986141683522	-0.41523708517865	-0.353828072784417	1	0.129158068899104	0.0866098007507961	-0.0331650512443986	0.00109992062404358
-0.382924922548026	-0.425246569043932	-0.515857001309718	-0.423856096521733	-0.341826371463276	1	0.174030629846442	0.110522047544706	-0.0423216464959056	0.0017911217621244
-0.382924922548026	-0.456517538016995	-0.55076412031698	-0.454163312346214	-0.375340188626771	1	0.175423931690208	0.192185494167564	-0.0735926154689684	0.00541587305156345
-0.382924922548026	-0.397859744929244	-0.460467654512935	-0.396978547851642	-0.340066813267085	1	0.12040084124585	0.0390019596578886	-0.0149348223812182	0.000223048919558537
-0.382924922548026	-0.431868361659781	-0.512263218691373	-0.430590105458698	-0.36002136827202	1	0.152241850419353	0.127814713093311	-0.0489434391117545	0.00239546023208602
-0.382924922548026	-0.368400178653404	-0.428812357477386	-0.367572638641865	-0.312702869194301	1	0.116109488283085	-0.0379310487235272	0.014524743894622	0.000210968185204361
-0.382924922548026	-0.421048848428896	-0.493650798707917	-0.420033669542518	-0.354159767051655	1	0.139491031656262	0.0995597926277277	-0.0381239258808702	0.00145343372457008
-0.382924922548026	-0.45337079694734	-0.537584284069428	-0.452045769879248	-0.376703068234604	1	0.160881215834825	0.183967849181922	-0.0704458743993143	0.00496262121988396
-0.382924922548026	-0.373969134087145	-0.432125984859438	-0.373482136650724	-0.319147783196238	1	0.1129782016632	-0.0233878442836477	0.00895578846088108	8.02061469560506e-05
-0.382924922548026	-0.376301044500321	-0.452418773192182	-0.375027003571898	-0.306396808733359	1	0.146021964458823	-0.0172981116079596	0.00662387804770503	4.38757603908687e-05
