"True"	"Mean"	"Q2.5"	"Q50"	"Q97.5"	"Coverage"	"CILength"	"Rel_Bias"	"Bias"	"Bias_sq"
-0.382924922548026	-0.396871409440601	-0.468851939930393	-0.396322041259988	-0.3288286153962	1	0.140023324534193	0.036420943300775	-0.0139464868925753	0.000194504496644775
-0.382924922548026	-0.393403190087069	-0.46067565501474	-0.392575624797667	-0.331210259927604	1	0.129465395087136	0.0273637648584459	-0.0104782675390428	0.000109794090619758
-0.382924922548026	-0.380206437506357	-0.445990562233211	-0.37894402296989	-0.322356514971092	1	0.123634047262119	-0.00709926380236626	0.00271848504166911	7.39016092177868e-06
-0.382924922548026	-0.373622653970386	-0.441157845363099	-0.372872971783876	-0.310324474403053	1	0.130833370960047	-0.0242926694761505	0.00930226857763972	8.65322006905432e-05
-0.382924922548026	-0.392261236795877	-0.459838297203715	-0.391355228628169	-0.329856777091849	1	0.129981520111866	0.0243815789939343	-0.00933631424785086	8.7166763734623e-05
-0.382924922548026	-0.389517287331779	-0.495584137356409	-0.385230099286999	-0.307691725230394	1	0.187892412126015	0.0172158154133363	-0.00659236478375291	4.34592734420656e-05
-0.382924922548026	-0.410482006993099	-0.482397246641528	-0.409891186805952	-0.34308516440136	1	0.139312082240168	0.0719647189890512	-0.0275570844450729	0.000759392903112877
-0.382924922548026	-0.379731167266588	-0.452836712685861	-0.378483732410016	-0.314153821577525	1	0.138682891108336	-0.00834042156406536	0.00319375528143762	1.02000727977107e-05
-0.382924922548026	-0.468401366210048	-0.58220508193304	-0.465910103298362	-0.370036603863047	1	0.212168478069993	0.223219849711665	-0.0854764436620215	0.00730622242110674
-0.382924922548026	-0.376582641459384	-0.443107225502509	-0.375274641007672	-0.316930266686864	1	0.126176958815645	-0.016562727352505	0.00634228108864204	4.02245294073465e-05
-0.382924922548026	-0.345920518673751	-0.418437204964311	-0.344620084859677	-0.280767442868841	1	0.13766976209547	-0.0966361855688153	0.0370044038742753	0.00136932590609048
-0.382924922548026	-0.377652661578242	-0.44128515003886	-0.376831065528169	-0.317830696788234	1	0.123454453250626	-0.0137683933829676	0.00527226096978362	2.77967357335037e-05
-0.382924922548026	-0.374566617566044	-0.438259069558101	-0.373676610018142	-0.316058242178145	1	0.122200827379956	-0.0218275293401249	0.00835830498198209	6.98612621718266e-05
-0.382924922548026	-0.382655063630153	-0.443370575557714	-0.382049876207689	-0.325100445426894	1	0.11827013013082	-0.000704730619458872	0.000269858917873511	7.28238355558624e-08
-0.382924922548026	-0.385177277522	-0.451827681957641	-0.384160901630705	-0.323535137227792	1	0.128292544729849	0.00588197539869387	-0.00225235497397425	5.07310292878653e-06
-0.382924922548026	-0.421553724174953	-0.4904873583556	-0.420894044650717	-0.356931366879313	1	0.133555991476287	0.100878264516936	-0.0386288016269272	0.00149218431513249
-0.382924922548026	-0.413916231372638	-0.491973854478688	-0.412481363366318	-0.343650817329173	1	0.148323037149515	0.0809331203056513	-0.0309913088246116	0.000960461222662449
-0.382924922548026	-0.362130792804493	-0.427574388532523	-0.361510234225101	-0.301297719934227	1	0.126276668598296	-0.0543034117632414	0.0207941297435328	0.000432395831790875
-0.382924922548026	-0.474360837873948	-0.568327939142945	-0.472351220104584	-0.391100645011632	0	0.177227294131314	0.238782878684146	-0.0914359153259215	0.00836052661148909
-0.382924922548026	-0.439705766278849	-0.520379454295697	-0.438580662748505	-0.366142822805845	1	0.154236631489852	0.148281922610305	-0.0567808437308233	0.00322406421478417
-0.382924922548026	-0.482916352151433	-0.587435998268429	-0.480266321606127	-0.394410311443798	0	0.193025686824631	0.261125415755267	-0.0999914296034066	0.00999828599413302
-0.382924922548026	-0.423306477704716	-0.492976634833481	-0.42239680140745	-0.358311837683745	1	0.134664797149737	0.105455541749507	-0.0403815551566901	0.00163066999687281
