"True"	"Mean"	"Q2.5"	"Q50"	"Q97.5"	"Coverage"	"CILength"	"Rel_Bias"	"Bias"	"Bias_sq"
-0.382924922548026	-0.312125614868094	-0.411125956526722	-0.312214006243499	-0.212189084411361	1	0.198936872115361	-0.184890832408674	0.0707993076799316	0.00501254196795762
-0.382924922548026	-0.386050100270122	-0.493376593586535	-0.385795767218935	-0.278766199443064	1	0.214610394143471	0.0081613327784992	-0.00312517772209547	9.76673579468185e-06
-0.382924922548026	-0.32456984187593	-0.416190716498907	-0.324795309845892	-0.232298689704297	1	0.183892026794609	-0.152393007704474	0.0583550806720963	0.00340531544024686
-0.382924922548026	-0.470189061801932	-0.567784508417657	-0.469852896765843	-0.374098954253725	1	0.193685554163932	0.227888377369747	-0.0872641392539056	0.00761502999972503
-0.382924922548026	-0.458425785007165	-0.560981100800838	-0.458220510264861	-0.356952446542786	1	0.204028654258051	0.197168839146712	-0.0755008624591391	0.00570038023207383
-0.382924922548026	-0.397382649103499	-0.499639072490521	-0.39712658614036	-0.296575258587864	1	0.203063813902657	0.037756034418626	-0.0144577265554729	0.000209025857152828
-0.382924922548026	-0.395710279152431	-0.499223571123892	-0.395561949272107	-0.292774928272707	1	0.206448642851184	0.0333886771310937	-0.0127853566044051	0.000163465343501805
-0.382924922548026	-0.399531230761186	-0.498162261982471	-0.399374961140205	-0.302554774017685	1	0.195607487964786	0.0433670080877993	-0.0166063082131602	0.000275769472470471
-0.382924922548026	-0.326717363613782	-0.427456072177931	-0.326865905549965	-0.22488384334981	1	0.202572228828121	-0.146784801992601	0.056207558934244	0.00315928968134651
-0.382924922548026	-0.299923291025288	-0.397169318848151	-0.299879790267452	-0.202997696328942	1	0.19417162251921	-0.216756932326148	0.0830016315227379	0.00688927083543636
-0.382924922548026	-0.412666406002787	-0.509758728158706	-0.412547644718715	-0.316069214675577	1	0.193689513483129	0.0776692288839744	-0.0297414834547608	0.00088455583808981
-0.382924922548026	-0.359973619031898	-0.463071194168604	-0.359778003653584	-0.257162103260196	1	0.205909090908408	-0.0599368235512271	0.0229513035161283	0.000526762333089445
-0.382924922548026	-0.320043807116849	-0.422625862002754	-0.320028839018761	-0.216493425098824	1	0.20613243690393	-0.164212647776382	0.0628811154311774	0.00395403467786905
-0.382924922548026	-0.399450393376342	-0.501026423551181	-0.399101071603906	-0.300532424452367	1	0.200493999098815	0.0431559030379985	-0.0165254708283157	0.000273091186097513
-0.382924922548026	-0.338686186712447	-0.439808841248127	-0.338512186846462	-0.238340662337587	1	0.20146817891054	-0.115528484124799	0.0442387358355794	0.00195706574833017
-0.382924922548026	-0.450986154820268	-0.556166825077362	-0.450612455566313	-0.347521482885457	1	0.208645342191905	0.177740408796991	-0.0680612322722424	0.00463233133841613
-0.382924922548026	-0.364330317090897	-0.470137242498563	-0.364469134708191	-0.25815792296869	1	0.211979319529873	-0.0485594025413616	0.0185946054571293	0.000345759352106303
-0.382924922548026	-0.391425806312853	-0.49449780424678	-0.391580318243684	-0.289063154378964	1	0.205434649867816	0.0221998706907366	-0.00850088376482649	7.22650247830907e-05
-0.382924922548026	-0.381670637231705	-0.47957819384054	-0.381561277370726	-0.285484257578907	1	0.194093936261632	-0.0032755384736372	0.0012542853163206	1.57323165473747e-06
-0.382924922548026	-0.371722795433139	-0.47079642285403	-0.371625158093073	-0.272296176691219	1	0.198500246162811	-0.0292541081952752	0.0112021271148873	0.000125487651898094
-0.382924922548026	-0.36789630634463	-0.461700335278306	-0.367979757756109	-0.274344069656003	1	0.187356265622304	-0.0392469001583757	0.0150286162033961	0.000225859304988981
-0.382924922548026	-0.376433361194205	-0.474130173642057	-0.376296399938284	-0.278965114983347	1	0.19516505865871	-0.0169525694766107	0.00649156135382117	4.21403688104246e-05
-0.382924922548026	-0.390446631177943	-0.487273890933992	-0.390149048460599	-0.293935816596285	1	0.193338074337707	0.0196427763956097	-0.00752170862991702	5.65761007133682e-05
-0.382924922548026	-0.332106155264724	-0.435030712346041	-0.332254812380293	-0.228931776111941	1	0.2060989362341	-0.132712091302776	0.0508187672833021	0.00258254710819441
-0.382924922548026	-0.385559069705246	-0.479562991381717	-0.385640232748582	-0.291936200329319	1	0.187626791052398	0.00687901727495843	-0.00263414715721999	6.93873124589016e-06
-0.382924922548026	-0.37967953411784	-0.477509895129336	-0.37957569604942	-0.282187008588201	1	0.195322886541135	-0.0084752603946244	0.0032453884301859	1.05325460627845e-05
-0.382924922548026	-0.393272815819259	-0.503224101800429	-0.392926702299428	-0.285086150849881	1	0.218137950950548	0.0270232953300016	-0.0103478932712333	0.000107078895152836
-0.382924922548026	-0.35378081743992	-0.461788571636795	-0.353676127429776	-0.247191919548702	1	0.214596652088093	-0.0761091884909921	0.0291441051081063	0.000849378862552346
-0.382924922548026	-0.382327141452947	-0.477941757965222	-0.382139591142032	-0.287186024776264	1	0.190755733188957	-0.0015610921616215	0.000597781095079242	3.57342237634137e-07
-0.382924922548026	-0.321984107545694	-0.426221140304508	-0.322257872972126	-0.217312908794874	1	0.208908231509634	-0.159145595948222	0.0609408150023325	0.00371378293314851
-0.382924922548026	-0.438758201321864	-0.541446725481911	-0.438833046067212	-0.335494475236657	1	0.205952250245254	0.145807377598505	-0.0558332787738383	0.00311735501863714
-0.382924922548026	-0.398798416853126	-0.507333026689116	-0.398569432236479	-0.293140152585572	1	0.214192874103544	0.0414532807096374	-0.0158734943050995	0.000251967821454026
-0.382924922548026	-0.337912670340255	-0.439416973483996	-0.337849610642866	-0.23698986900977	1	0.202427104474226	-0.117548505091428	0.0450122522077714	0.00202610284881602
-0.382924922548026	-0.54113590939901	-0.65378670176706	-0.540608097353617	-0.433473647641693	0	0.220313054125367	0.413164507021978	-0.158210986850984	0.0250307163603624
-0.382924922548026	-0.369238433650388	-0.466961370552758	-0.369130953374759	-0.272301543116584	1	0.194659827436174	-0.0357419642643433	0.013686488897638	0.000187319978345167
-0.382924922548026	-0.406610301300172	-0.499484593833425	-0.406588545971333	-0.314819042235894	1	0.18466555159753	0.0618538448595631	-0.0236853787521458	0.000560997166632601
-0.382924922548026	-0.341149581399793	-0.441933552185441	-0.341218051746591	-0.239588911447856	1	0.202344640737586	-0.109095383163508	0.0417753411482335	0.00174517912805129
-0.382924922548026	-0.478783216964085	-0.591635438288875	-0.478133161661954	-0.368507734177862	1	0.223127704111014	0.25033182425998	-0.0958582944160589	0.00918881260835582
-0.382924922548026	-0.399569948093212	-0.502253642140651	-0.399592115738329	-0.2968196786207	1	0.205433963519951	0.0434681175475013	-0.0166450255451854	0.000277056875399876
-0.382924922548026	-0.403690757228601	-0.501655541949305	-0.403518198083488	-0.306958942413556	1	0.194696599535749	0.054229519829622	-0.0207658346805746	0.000431219889980956
-0.382924922548026	-0.311544472098362	-0.407651425141118	-0.311513509122316	-0.216230781991489	1	0.19142064314963	-0.186408473950168	0.0713804504496638	0.00509516870639692
-0.382924922548026	-0.401092901806847	-0.499355527671793	-0.401074723093703	-0.303689275147318	1	0.195666252524475	0.0474452776223839	-0.018167979258821	0.000330075470348949
-0.382924922548026	-0.379957712383136	-0.478972380416655	-0.379981586925411	-0.281420557152903	1	0.197551823263751	-0.00774880398263451	0.00296721016489015	8.80433616262746e-06
-0.382924922548026	-0.393096006000762	-0.498653321562814	-0.392792640433064	-0.288616704231429	1	0.210036617331385	0.0265615603838394	-0.0101710834527364	0.000103450938602529
-0.382924922548026	-0.447172982245042	-0.553893027593229	-0.446794504481991	-0.342831246073493	1	0.211061781519736	0.167782392614987	-0.0642480596970163	0.00412781317483137
-0.382924922548026	-0.42705902368996	-0.529182778890079	-0.426709261060437	-0.326951811841811	1	0.202230967048268	0.115255232927282	-0.0441341011419342	0.00194781888360648
