"True"	"Mean"	"Q2.5"	"Q50"	"Q97.5"	"Coverage"	"CILength"	"Rel_Bias"	"Bias"	"Bias_sq"
-0.364102038264724	-0.306447507985407	-0.410052107960817	-0.306711360324201	-0.201238490184759	1	0.208813617776059	-0.158347178044082	0.0576545302793173	0.00332404486172872
-0.364102038264724	-0.368975515624708	-0.485620446225038	-0.368958555977823	-0.252431579692877	1	0.23318886653216	0.0133849219389444	-0.00487347735998389	2.37507815782756e-05
-0.364102038264724	-0.432888047222207	-0.571761122096962	-0.430558019595905	-0.305895982518551	1	0.265865139578411	0.188919593214337	-0.0687860089574827	0.00473151502829889
-0.364102038264724	-0.423235684146931	-0.541481293245343	-0.422675466784108	-0.306089650590185	1	0.235391642655158	0.162409543665373	-0.059133645882206	0.00349678807532214
-0.364102038264724	-0.348838637885441	-0.470088780666866	-0.348528336182769	-0.228239851158499	1	0.241848929508368	-0.0419206672174306	0.0152634003792837	0.000232971391138318
-0.364102038264724	-0.412852639148758	-0.543603983824624	-0.412412788322324	-0.28445646312677	1	0.259147520697854	0.133892688753884	-0.0487506008840336	0.00237662108655434
-0.364102038264724	-0.371577908768647	-0.503106481915125	-0.371027830753996	-0.242288420686969	1	0.260818061228156	0.02053235005097	-0.00747587050392301	5.58886397914261e-05
-0.364102038264724	-0.327817017972726	-0.439631856919814	-0.328211360930334	-0.214818644102195	1	0.224813212817619	-0.0996561855707531	0.0362850202919988	0.00131660269759077
-0.364102038264724	-0.3005953186381	-0.408097288850928	-0.300963223340913	-0.192186238103722	1	0.215911050747206	-0.174420115661236	0.0635067196266249	0.00403310343773475
-0.364102038264724	-0.341375352747142	-0.443863347566251	-0.341564407789848	-0.235958038494285	1	0.207905309071966	-0.062418451777682	0.0227266855175824	0.000516502234615092
-0.364102038264724	-0.426772657350321	-0.566792709594665	-0.426510251018739	-0.289661871664752	1	0.277130837929914	0.172123779873024	-0.0626706190855966	0.00392760649657195
-0.364102038264724	-0.412172675552969	-0.517068454527271	-0.413303260635897	-0.300619732422937	1	0.216448722104334	0.132025180406416	-0.0480706372882441	0.00231078616929792
-0.364102038264724	-0.345491089030644	-0.465266459041816	-0.345507854437397	-0.22507858761294	1	0.240187871428876	-0.0511146527022438	0.0186109492340805	0.00034636743139352
-0.364102038264724	-0.34156451530546	-0.453794050985769	-0.342130307885252	-0.226822903393371	1	0.226971147592398	-0.0618989200573454	0.0225375229592647	0.000507939941139383
-0.364102038264724	-0.361437966671407	-0.494042046648268	-0.36094549140342	-0.231246240972146	1	0.262795805676123	-0.00731682691482246	0.00266407159331705	7.09727745431886e-06
